90s,Tackles_Tkl,Tackles_TklW,Tackles_Def_3rd,Tackles_Mid_3rd,Tackles_Att_3rd,Challenges_Tkl,Challenges_Tkl%,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Tkl+Int,Err,SCA_SCA,SCA_Types_PassLive,SCA_Types_PassDead,SCA_Types_TO,SCA_Types_Fld,GCA_GCA,GCA_Types_PassLive,GCA_Types_PassDead,GCA_Types_TO,GCA_Types_Fld,Aerial_Duels_Won,Aerial_Duels_Lost,Aerial_Duels_Won%,Total_Cmp,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Cmp%,Medium_Cmp,Medium_Cmp%,Long_Cmp,Long_Cmp%,Expected_xA,Expected_A-xAG,KP,PPA,CrsPA,Pass_Types_Live,Pass_Types_Dead,Pass_Types_FK,Pass_Types_TB,Pass_Types_Sw,Pass_Types_Crs,Pass_Types_TI,Pass_Types_CK,Outcomes_Blocks,Touches_Touches,Touches_Def_Pen,Touches_Def_3rd,Touches_Mid_3rd,Touches_Att_3rd,Touches_Att_Pen,Take-Ons_Att,Take-Ons_Succ%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_Mis,Standard_Gls,Standard_Sh,Standard_SoT%,Standard_Dist,Standard_FK,Expected_npxG,Expected_np:G-xG,Performance_Gls,Performance_Ast,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,team,player,nation,pos,most_frequent_position,marktwert,ages
1.3025647736675832,-0.1785720731233086,-0.1514496577162072,0.2361515879964238,-0.2958619041449032,-0.7439673600927724,-0.1443836385266811,0.2623700133201679,-0.1354770397736102,0.9202289243969012,-0.8689278796289773,0.5469238415431901,0.0814760402242112,-0.7099137279119389,-0.7508554936649916,-0.5188768073733045,-0.6143493571912159,-0.2373492819779214,-0.4257264716663106,-0.4208865179091924,-0.2371925589626194,-0.2632639530546018,0.355736988721563,0.0384914266702051,0.2178207719739281,-0.1473869222988599,-0.6753032885662557,-0.6710937450049389,-0.2215364996330441,-0.0116700299436096,-1.209677667466384,0.4441347410573333,-0.2297061109101095,0.4158994467165658,0.5498780520404677,-0.8905504877038176,-0.85076883092526,0.5799654778061503,-0.808185839946664,-0.4627352471663133,-0.5202494216558039,-0.5123937033556553,-0.6301792946424076,0.6117570292859869,-0.4155976229144363,1.5348981605604577,-0.7394642472188568,-0.5432679744049264,-0.4652307372142936,-1.0451177941176255,-0.5666479923112167,0.1637936235773129,0.5514861022821421,-0.4346804252055273,-1.2154669408575356,-0.74447199092946,-0.9643171143182968,0.156413398297652,-0.7805875081579182,-0.3686028438010628,-0.0988308823390075,-0.6179512215754823,-0.6947658529086479,-0.8749691332640473,-0.7353663488387298,-1.402820875169118,-0.3426027527329903,-0.6705944521489527,-0.0412760269935025,-0.4534660189324678,0.2260626182269673,-0.6780590777681067,-0.6130571618257321,-0.2292053502813743,0.0747751236157555,-0.8365455641629943,Alavés,Abdel Abqar,MAR,DF,CB,7.5,25
-1.584329789857647,-0.949647054758184,-0.8081573743810059,-0.0453023378669441,-1.3958070631249668,-1.0304841787433543,-1.449434845235607,-2.442624799618637,-0.097572611144106,-0.8931225946254371,0.5535711684337542,-1.2573762976076115,-0.6049984725542573,0.200727933433058,0.13395612801672,-0.5188768073733045,0.5997411808200658,-0.6816369960017068,-0.7593314526794476,-0.7236809690322938,-0.2371925589626194,-0.2632639530546018,-0.2566139009379434,-0.9379320667708624,1.365588645243044,-2.061018854095344,-1.1411355663300893,-1.85972281737742,-1.109591806428097,-1.1242363159067172,-0.8733358903265708,-2.372939142559617,-1.0869330063751423,-1.5092379916341023,-0.5823662542493964,-0.5893250762913489,0.0468380281906951,-0.8229865134946258,0.7445203718747845,0.6950492736676754,1.9170571860163663,-0.9360442372434018,-0.5127383479873499,-0.8905914395829817,-0.7368729856018921,-0.0227425983965617,1.2268483712913985,-0.4195774288544047,1.2121665183218036,1.068853900943922,-0.8474605351707979,-0.5717819131863449,-0.8840463459677416,-0.8234199107803069,0.7426011429721354,1.1405610714560064,1.0857458290079027,-1.205781715982559,-0.5610476990939864,-0.0103096811629336,0.2779392491264189,0.7636953145183867,-0.6947658529086479,0.2340457595320693,0.1667748338397917,2.771326692725023,-0.3426027527329903,-0.5177440752851123,-0.646702790719063,-0.4534660189324678,-0.5604716054165857,-0.3615801023325738,-0.4682248077846943,1.164478161597269,-0.7442758893595675,1.7947473764084143,Alavés,Abderrahman Rebbach,ALG,"FW,MF",WM,0.7,26
-1.489677509086328,1.812115175957477,1.675301211520096,0.638044736062609,3.431079937718397,-1.0304841787433543,1.4661050846460355,1.3837133175929817,-1.0024400350229064,-0.2565204656069567,-1.0736480390680796,1.8236311714764688,1.8049652425190896,-1.3575946705225852,-1.3566286366255749,-0.5188768073733045,-0.6143493571912159,-0.6816369960017068,-0.7593314526794476,-0.7236809690322938,-0.2371925589626194,-0.2632639530546018,-0.2566139009379434,0.4415764754674906,-0.6310989242982402,1.148301364855009,-0.5772572980133648,0.0397530531786029,-0.2557477807281543,-0.0251750828570484,-1.03178655108898,-0.1742473309561435,-0.1818829576952488,-0.1497337181596615,0.4291346106532074,0.6996394748689813,-1.068831514213317,0.0047384396566068,-1.238936595484227,-1.127798492912555,-0.7521170856600149,-0.5367900645747194,-0.6376299277700037,-0.0716765153479597,-0.7368729856018921,-0.093759654276061,-0.8679130775962832,-0.4338145687329091,-0.4652307372142936,-1.099498432062168,-0.7464410562843725,-0.108334912685979,0.2778210042548018,-0.3082802929695587,-1.3946957847964552,-0.8736274102380902,-0.9044399314967092,-2.225046591702717,-0.9064347740051952,-0.7775820571656714,-0.4934123403996729,-1.353688695904106,-0.6947658529086479,-0.9666131916666914,-1.1446733481019995,0.6149467028921626,-0.3426027527329903,-0.8369885332918676,0.0538856243966925,-0.4534660189324678,-0.5604716054165857,-0.789604946159319,-0.8838306932937593,-0.6575499003916822,-0.2391394825648385,-0.9435896478380849,Alavés,Aleksandar Sedlar,SRB,DF,CB,0.4,33
0.0957481938332658,0.8034682348314427,0.498777390692031,0.9445626743923188,0.7932285328715414,-0.6157887833280384,0.9546068513334672,-0.3573197074621765,0.5936844688623766,-0.1057462771552113,0.8311729933070252,0.4420627029107179,0.3885830590987892,-0.2852594828669261,0.082386393796486,-0.5188768073733045,-0.1564029261869605,-0.6816369960017068,-0.0604706025653623,0.2277939769310526,-0.2371925589626194,-0.2632639530546018,-0.2566139009379434,0.0789146072394918,0.0735107762120215,0.0170658218399002,-0.1931746553632912,-0.2981905066135736,-0.1095564219602104,-0.3208849849477745,-0.3867867280121336,-0.54527657416423,-0.0053572885955478,-0.2291208290194825,0.1003777157869036,0.4754717268410975,-0.753214472612182,0.5250918458774109,-0.2414085300288178,-0.5777461844006259,-0.7521170856600149,0.0568242544393425,-0.7931438352947582,0.0037071005368744,-0.7368729856018921,-0.2276953298382747,-0.7749566871915669,-0.5553141955688737,-0.4652307372142936,-0.0420625718018758,-0.0713306936706316,-0.2684745859664698,-0.3767154984309649,0.6281302153983669,-0.5153286770165151,-0.7256784779031268,-0.2977895265937844,0.3374043575376799,-0.5535134966801616,-0.664490266140958,-0.5018709908164078,-0.6437665715519254,-0.6947658529086479,-0.5592105636173431,-0.7210944600486288,0.0226258694158105,-0.3426027527329903,-0.5961549947955436,-0.1454661730100528,-0.4534660189324678,0.5779331919622409,0.0176348908823493,-0.2567761993678017,0.0849751535786035,1.2493048913927596,-0.5820811196371215,Alavés,Ander Guevara,ESP,MF,MF,5.0,27
0.734651089039669,0.7910668380143195,0.7033902290969117,0.108604660765838,1.6612213707424972,-0.3599129010505028,0.7719289108646925,-0.3179743283648846,0.2691056913427282,0.1678809537386969,0.2131643916919913,1.2750459906457634,0.1983227658035251,-0.2591049660948368,-0.0119752475426655,-0.0974816668704288,-0.6143493571912159,-0.6816369960017068,-0.6070521305782345,-0.5163579236164084,-0.2371925589626194,-0.2632639530546018,-0.2566139009379434,-0.3573308284550572,-0.2622949488245493,-0.1723040047441266,-0.3156956417283681,0.1213256365767147,-0.1640361707757821,0.0582190897709162,-0.4958007826166708,-0.5727602218092739,-0.1818829576952486,0.3960526690016103,0.1990047842467949,0.4334402740858697,-0.0481125711628379,-0.1635460661850149,-0.331610535947658,-0.0159906352820598,0.604555416492283,-0.2879794932014825,-0.4003860834439184,1.255810574136193,0.7669691376159858,1.942062614269588,-0.3793975790863901,-0.5613556134778444,-0.4652307372142936,-0.189213840381787,-0.3844545902746806,-0.3591796528169462,-0.3512698170619162,0.2767333909493656,-0.6022853011436754,-0.9496011863019904,-0.5333700661234916,1.6710219519378866,-0.592114261387587,-0.9224790669939894,-1.0457524900257913,-0.3492244135760205,-0.6947658529086479,-0.1745466869009817,-0.9746367702165668,-0.1461664492539032,-0.3426027527329903,-0.5449138163920704,-0.1415856264783687,-0.4534660189324678,0.3599407839535296,-0.1369429502532892,-0.2501054068792276,-0.8401774217565421,0.9366338631653428,-0.7765705101890076,Alavés,Antonio Blanco,ESP,MF,MF,7.5,24
-0.8271115436870947,1.5262216413333929,0.9074915354057804,1.1410128075945414,1.0240722866311731,1.4908638253817676,0.1166266028151041,-1.2622634266998858,1.5813408809520626,-0.4941852604405227,2.3750092753689103,0.7813193278981282,-0.6049984725542573,-0.2360889913353982,-0.7380880776474366,-0.5188768073733045,0.7778077930617204,1.2732289457029486,0.3171006193896074,0.0090816026856114,-0.2371925589626194,-0.2632639530546018,-0.2566139009379434,-0.6555895552528084,0.0917568676301937,-1.0493853068175152,-1.240054535039545,-1.7198841029806582,-1.2879159770558817,-1.1210884659585532,-1.1553358129741225,-2.7577102095902246,-0.9093325433132546,-0.437511995026513,-1.2593608013801276,-2.270583186500476,-0.1093557077458666,0.4793007461299801,-0.2912849333015883,-0.2917189839744227,0.7782094967677772,-1.031034492423985,-0.9766729489341912,-0.8569899303901638,0.676738610222913,-0.8571930049806792,-0.0907976538128532,-0.3950420911304488,-0.4652307372142936,1.9330496647930435,-0.957500459289553,-0.5539094955260231,-0.7536549461041282,-0.6113514597065858,0.0684109322200372,0.3267582515715318,0.1772287260662201,-0.8628514774225058,-1.024566899997313,-1.2616503932556864,-1.2657279583116714,0.2649337476188661,0.7225301525273498,0.7125677984366131,0.7868463814213716,0.0387148546128505,-0.3426027527329903,0.7187961253943861,0.399322418943101,0.8037139951171761,-0.5604716054165857,-0.5442040356986517,-0.1689885702181676,-0.416481572190067,-1.1203506637857743,-0.4725956796676869,Alavés,Carlos Martín,ESP,"FW,MF",WM,4.0,22
1.58652161598154,-0.6586354305907638,-0.4435470954999391,-0.1875228389764236,-1.0112923359391397,-0.2292083299747774,-0.3434592463297375,0.2918790476431368,-0.3472707116073929,-0.7240813513267444,0.1095650858257144,-0.7919113940773879,-0.6049984725542573,0.5273037246456095,-0.271536400802549,3.173687389914606,-0.3194008084088141,-0.2674704829286865,-0.5660622642154546,-0.4605516341723737,-0.2371925589626194,-0.2632639530546018,-0.2566139009379434,-0.3607160288954069,0.1740189069053425,-0.6058612392917677,-1.091144676392503,-1.7664970077795787,-1.0482693964248124,-0.6578259795742166,-0.8354688680087747,-1.122433174710142,-1.0980337561444176,-2.144334878512672,-0.3972153471209081,-0.5122674129067638,1.0317158022055364,-1.2017758988350205,1.3309662172144543,0.5549886543146182,2.490100249992087,-1.1008309784928625,0.4809620038753292,-0.0622029232731396,-0.1378850212693475,-0.6544734146805828,2.9338457367525463,0.2259401237442815,1.8633594803176567,1.1001723245892123,-0.9089199266707764,-0.5752242124275471,-0.889334000391501,-0.9736768016494342,0.8822084405197441,0.2299238793680525,1.136444328055988,-0.9342952771225168,-0.8999974188739025,-0.3927130582576068,-0.5405965479551719,0.703882206879333,0.2060578793599947,-0.0927771093673875,-0.3414950796324218,-0.8808927817955211,0.2804821701503408,-0.138979464090657,0.3019729517066671,-0.0020224631835293,-0.5604716054165857,0.4581962934711921,0.2772829246962554,0.7415626361662278,-0.6628793859323614,0.6862623606611732,Alavés,Carlos Vicente,ESP,"FW,MF",WM,8.0,25
-0.921763824458414,0.9293453236512582,0.8077679930543314,0.4926351379177213,1.1604035176033505,0.301213710759351,0.4805704604606918,-0.2884652940419161,0.2547784155526928,-0.8931225946254371,0.999298042173936,0.4908009786131345,-0.6049984725542573,0.7708672718595513,0.7929229078942875,1.5732610380811138,-0.6143493571912159,0.3508626210958226,1.0423736867934057,0.9116253058787228,3.1620555232546903,-0.2632639530546018,-0.2566139009379434,-0.4951704689205671,-0.2695671398902277,-0.3965577467515271,0.1645094554089454,-1.1721824715933389,0.4605152773679595,0.4608762999760816,-0.1101571669147038,-0.8063712267921433,0.1087864784210784,-0.5268224947438126,1.101465612548803,-1.1007077514799584,0.1136210641796674,2.51122949497372,0.7631443809579678,-0.0238202680822745,0.3255776906975851,0.4110805905033542,1.5640901537606833,3.459104564762596,-0.7368729856018921,4.196520725035808,2.7888080266343254,-0.4855495277280378,3.0178154754884274,0.0598781203194843,0.5678667222084807,-0.4722364371013258,-0.5900092915052717,1.0673378266352305,0.4066429766339485,-0.6489162415983855,-0.6751344337044567,1.3471433932978365,-0.1978301676551123,-0.8510035030236497,-0.5559340503036514,-0.6412668457619528,0.8023778148054341,-0.0386479524085295,0.044334660321232,1.2847457675144305,4.317370402915586,0.5164281126240946,-0.4600552522345441,-0.4534660189324678,1.267389618543784,-0.271152318425515,-0.3804207474658778,-0.7501497703794984,1.1048505093669183,-0.3631393349520311,Alavés,Joan Jordán,ESP,MF,MF,2.5,30
0.3323788957615633,-0.2933219675431782,-0.36159690587688,-0.7453309445515346,0.4337388162269534,-0.2679797420119668,-0.344351162135307,-1.0065184625674897,-0.0303228184143408,-0.8931225946254371,0.6386426954110468,-0.2375449232737395,-0.6049984725542573,0.2104107946686364,0.2030970015176386,0.1998737750166809,-0.1933340899776262,-0.0904476991152182,0.2251460455952067,0.0805183284273609,-0.2371925589626194,0.6997333997523684,-0.2566139009379434,0.0550084251823868,0.4663903252968558,-0.321806499415727,-0.6374797600047892,-0.1466985660170796,-0.7282443372600806,-0.7993197954535988,-0.4418798523821686,-0.8750803459047519,-0.6374991315522341,-0.1596571070171386,-0.5475915189334558,0.6576080221137535,-0.5852247569212553,-0.5693288665611835,0.1366867851034743,-0.3692586158517495,-0.1350499153262278,-0.5947288165779633,-0.6068438863875132,-0.6430143373924974,-0.3093694788000357,-0.8571930049806792,-0.3978835874046925,-0.4708426139814387,-0.0497463939651451,-0.3066699167276426,-0.8468974522121095,-0.5774325584326893,-0.9228630901937732,-0.2278935864805426,-0.0153264065992574,0.0215152254825395,-0.5689059907308058,-1.1676783561425532,-0.8516187975103908,-0.5577636189621334,-0.643713337529296,0.033235776872634,0.1624696342502216,-0.3638529043156602,-0.0553885919981359,-0.418247661120781,-0.3426027527329903,-0.4495184451465721,0.1802567202163822,-0.4534660189324678,-0.5604716054165857,-0.6411769761226251,-0.73970929751239,0.0030020619642829,0.1950382809263575,-0.1839219572406689,Alavés,Jon Guridi,ESP,"MF,FW",FW,4.0,29
0.2850527553759036,-1.0868638062354858,-0.6220334569740497,-1.194382081921502,-0.6519916892245139,-0.2554796692786652,-1.2889777296566407,-0.8048733946938698,-1.6184101368934718,-0.6478742334461863,-1.556202700603106,-1.3532166175144629,-0.6049984725542573,-0.2449558012837064,-0.1130079475420644,-0.5188768073733045,-0.6143493571912159,1.121005778111193,-0.1491194392366464,0.1071016430168632,-0.2371925589626194,-0.2632639530546018,-0.2566139009379434,2.99873469007204,2.4559717294208827,0.2712200627816208,-1.397853395907482,-1.4169002217876725,-1.4109859311166688,-1.2574277909660645,-1.2442299238941337,-2.056877194641618,-1.2586519391217623,-1.836709823930865,-0.8748445813615818,0.4894822110928404,-0.0857620403737161,-0.6759861802847075,-0.1903056578231103,-0.4853193620687033,-0.4385255728674345,-1.3284534428697172,-0.995617099722554,-1.0389438553560415,0.5666622974332767,-0.2689738659131864,-0.6507608541098553,-0.5573830235595595,-0.4652307372142936,-0.5878630643729608,-1.4815842553358778,-0.5862649640101898,-1.2112564498455174,-0.8162449838210134,0.0359298965917521,1.005789443539374,0.028557455415049,-0.3198785997024217,-1.1682611846180184,-1.3451828104961965,-1.4165432566260543,1.9631605736101807,1.4834554669212665,1.064311430463567,-0.0181564818919627,-0.6109445626545742,-0.3426027527329903,1.01960116306709,0.7936597325777441,0.9718842052739112,-0.5604716054165857,-0.3370212998179246,0.3612836604239722,-0.931491182438972,-0.6378270795208015,0.0698195049875663,Alavés,Kiké,ESP,FW,FW,8.0,35
